eta_Z2_sobre_Z1,R_p,R_I
4.891955195768907,0.6605541058023953,0.436331726692402
4.929709967724925,0.6627153754760542,0.4391916688923675
4.967756120682691,0.6648656614722375,0.44204634780491586
5.006095903441066,0.6670049842437344,0.44489564900598444
5.044731582154526,0.6691333646800014,0.44773945972797974
5.083665440467108,0.6712508241008008,0.45057766885600425
5.122899779647386,0.6733573842498564,0.4534101669238087
5.162436918724499,0.6754530672885233,0.45623684610947435
5.202279194625215,0.6775378957894762,0.45905760023083114
5.242428962312068,0.6796118927304154,0.46187232474061773
5.282888594922542,0.6816750814877919,0.46468091672138767
5.323660483909354,0.6837274858305519,0.4674832748801675
5.364747039181794,0.6857691299139038,0.4702792995428727
5.406150689248174,0.6878000382731053,0.4730688926484851
5.447873881359371,0.6898202358172753,0.47585195774300126
5.489919081653474,0.6918297478232274,0.4786283999731504
5.532288775301544,0.6938285999293294,0.48139812607989346
5.574985466654523,0.6958168181293886,0.4841610443917066
5.618011679391243,0.6977944287665613,0.48691706481765157
5.661369956667599,0.6997614585272914,0.4896660988402422
5.705062861266868,0.701717934435276,0.4924080595081103
5.74909297575119,0.7036638838454592,0.4951428614284759
5.793462902614208,0.7055993344380558,0.4978704207594273
5.838175264434903,0.7075243142126049,0.5005906552020168
5.883232704032601,0.7094388514820539,0.5033034839921757
5.9286378846231855,0.7113429748668746,0.5060088278924549
5.974393489976511,0.7132367132892102,0.5087066091835951
6.020502224575035,0.7151200959670568,0.5113967516559326
6.06696681377367,0.7169931524084764,0.5140791806006446
6.11379000396087,0.7188559124058449,0.5167538228008397
6.160974562720967,0.7207084060301344,0.5194206065224971
6.208523278997754,0.7225506636252311,0.5220794615052619
6.25643896325932,0.7243827158022872,0.5247303189530972
6.304724447664184,0.7262045934341116,0.5273731115248033
6.353382586228693,0.7280163276495948,0.5300077733244022
6.402416254995705,0.7298179498281726,0.532634239891397
6.451828352204593,0.7316094915943269,0.5352524481909094
6.50162179846255,0.7333909848121245,0.5378623366036979
6.551799536917215,0.7351624615797949,0.5404638449160635
6.602364533430633,0.7369239542243468,0.5430569143096471
6.653319776754563,0.7386754952962239,0.5456414873511217
6.704668278707134,0.7404171175640016,0.5482175079817846
6.756413074350862,0.7421488540091219,0.5507849215070529
6.808557222172043,0.7438707378206705,0.5533436745858686
6.861103804261538,0.7455828023901947,0.5558937152200161
6.914055926496938,0.7472850813065613,0.558434992743354
6.9674167187261515,0.7489776083508577,0.5609674578109708
7.021189334952393,0.7506604174913333,0.5634910623882627
7.075376953520617,0.7523335428783839,0.5660057597399412
7.129982777305363,0.7539970188395788,0.5685115044189721
7.1850100339000935,0.7556508798747293,0.5710082522554526
7.240461975807945,0.7572951606510012,0.5734959603454257
7.2963418806339915,0.7589298959980704,0.5759745870396419
7.352653051278958,0.7605551209033207,0.5784440919322648
7.40939881613446,0.7621708705070861,0.5809044358495294
7.4665825292797265,0.7637771800979367,0.583355580838356
7.5242075706798515,0.7653740851080085,0.5857974901549211
7.582277346385577,0.7669616211083763,0.5882301282531885
7.640795288734611,0.768539823804472,0.590653460773409
7.699764856554507,0.7701087290315466,0.5930674545305841
7.759189535367103,0.7716683727501761,0.5954720775029047
7.819072837594538,0.7732187910418128,0.5978672988201625
7.879418302766868,0.774760020104381,0.6002530887521409
7.940229497731273,0.7762920962479171,0.6026294186969853
8.001510016862884,0.7778150558902539,0.6049962611695588
8.06326348227723,0.7793289355527507,0.6073535897897835
8.125493544044346,0.7808337718560682,0.6097013792709743
8.188203880404505,0.7823296015159873,0.6120396054081635
8.251398197985628,0.7838164613392736,0.6143682450664211
8.315080232022384,0.7852943882195867,0.6166872761691751
8.379253746576957,0.786763419133434,0.6189966776865314
8.443922534761533,0.7882235911361696,0.6212964296235994
8.509090418962503,0.7896749413580387,0.623586513008822
8.574761251066386,0.7911175070002658,0.6258669098823156
8.640938912687513,0.7925513253311882,0.628137603284223
8.707627315397447,0.7939764336824341,0.6303985772430767
8.774830400956196,0.795392869445146,0.6326498167641831
8.842552141545188,0.7968006700662478,0.6348913078180214
8.910796540002062,0.7981998730447569,0.637123037328666
8.979567630057266,0.7995905159281411,0.6393449931622309
9.048869476572474,0.8009726363087192,0.6415571641153397
9.118706175780854,0.8023462718201063,0.6437595399036239
9.189081855529167,0.803711460133703,0.6459521111502489
9.260000675521784,0.8050682389552292,0.648134869374474
9.331466827566528,0.8064166460213008,0.6503078069802439
9.403484535822448,0.8077567190960514,0.6524709172448173
9.476058057049498,0.8090884959677968,0.6546241943074315
9.549191680860142,0.8104120144457431,0.6567676331580072
9.622889729972897,0.8117273123567383,0.6589012296258938
9.69715656046784,0.8130344275420673,0.6610249803686572
9.771996562044086,0.8143333978542896,0.6631388828609127
9.84741415827924,0.8156242611541195,0.6652429353832032
9.923413806890872,0.81690705530735,0.6673371370109258
10.0,0.8181818181818182,0.6694214876033059
