diferencia_nivel_dB,incremento_total_dB
9.098196392785571,0.5040991228709295
9.138276553106213,0.4997247466494697
9.178356713426853,0.4953862050869047
9.218436873747494,0.49108324000466863
9.258517034068136,0.486815594505628
9.298597194388778,0.48258301297736483
9.338677354709418,0.4783852410952615
9.37875751503006,0.47422202582538764
9.418837675350701,0.4700931154272061
9.458917835671341,0.4659982594560735
9.498997995991983,0.4619372087655677
9.539078156312625,0.4579097155096254
9.579158316633267,0.45391553314449556
9.619238476953907,0.4499544164305247
9.659318637274549,0.4460261214337514
9.69939879759519,0.44213040552733973
9.739478957915832,0.4382670273928363
9.779559118236472,0.4344357470212604
9.819639278557114,0.43063632571402805
9.859719438877756,0.42686852608371384
9.899799599198396,0.42313211205465223
9.939879759519037,0.4194268488633808
9.97995991983968,0.4157525030589276
10.02004008016032,0.4121088425029496
10.06012024048096,0.40849563636971475
10.100200400801603,0.40491265514594466
10.140280561122244,0.4013596706305018
10.180360721442886,0.39783645593394396
10.220440881763526,0.3943427854779339
10.260521042084168,0.39087843499451247
10.30060120240481,0.38744318152523427
10.34068136272545,0.3840368034201749
10.380761523046091,0.3806590803368029
10.420841683366733,0.3773097932387308
10.460921843687375,0.37398872439433173
10.501002004008015,0.3706956573752391
10.541082164328657,0.3674303770547247
10.581162324649299,0.36419266960595553
10.62124248496994,0.36098232250013806
10.66132264529058,0.35779912450454665
10.701402805611222,0.35464286568043835
10.741482965931864,0.35151333738086177
10.781563126252504,0.34841033224835793
10.821643286573146,0.34533364421255625
10.861723446893787,0.3422830684876646
10.901803607214429,0.3392584015698627
10.941883767535069,0.3362594412345966
10.98196392785571,0.33328598653377456
11.022044088176353,0.33033783779286996
11.062124248496994,0.327414796607933
11.102204408817634,0.32451666584250966
11.142284569138276,0.3216432496244782
11.182364729458918,0.31879435334278994
11.222444889779558,0.31596978364413686
11.2625250501002,0.31316934842952887
11.302605210420841,0.31039285685079804
11.342685370741483,0.3076401193070147
11.382765531062123,0.30491094744084063
11.422845691382765,0.30220515413479276
11.462925851703407,0.299522553507449
11.503006012024048,0.2968629609095733
11.543086172344688,0.2942261929201763
11.58316633266533,0.29161206734250383
11.623246492985972,0.28902040319997196
11.663326653306612,0.28645102073202167
11.703406813627254,0.28390374138992724
11.743486973947896,0.28137838783253455
11.783567134268537,0.27887478392194565
11.823647294589177,0.27639275471914476
11.863727454909819,0.273932126479571
11.90380761523046,0.2714927266486331
11.943887775551103,0.2690743838571819
11.983967935871743,0.2666769279169177
12.024048096192384,0.2643001898157649
12.064128256513026,0.26194400171318766
12.104208416833666,0.2596081969354687
