r_sobre_r0,plano,cilindrico,esferico
1.4440734557595993,1.0,0.692485549132948,0.47953623575796056
1.4557595993322203,1.0,0.6869266055045872,0.47186816135005477
1.4674457429048413,1.0,0.6814562002275313,0.4643825528285453
1.4791318864774625,1.0,0.6760722347629796,0.4570736666174095
1.4908180300500835,1.0,0.6707726763717805,0.4499359833669614
1.5025041736227045,1.0,0.6655555555555556,0.4429641975308642
1.5141903171953257,1.0,0.6604189636163175,0.4361532075040509
1.5258764607679467,1.0,0.6553610503282276,0.42949810628731755
1.5375626043405677,1.0,0.6503800217155266,0.42299417264668876
1.5492487479131887,1.0,0.6454741379310345,0.4166368627378121
1.5609348914858097,1.0,0.6406417112299465,0.41042180216763424
1.5726210350584306,1.0,0.6358811040339704,0.404344778467461
1.5843071786310516,1.0,0.6311907270811381,0.39840173395321576
1.5959933222036728,1.0,0.6265690376569037,0.3925887589502985
1.6076794657762938,1.0,0.6220145379023884,0.3869020853619217
1.6193656093489148,1.0,0.6175257731958763,0.3813380805611648
1.631051752921536,1.0,0.6131013306038894,0.3758932415882597
1.642737896494157,1.0,0.6087398373983739,0.37056418963579874
1.654424040066778,1.0,0.6044399596367306,0.3653476648056525
1.666110183639399,1.0,0.6002004008016032,0.3602405211224051
1.67779632721202,1.0,0.5960199004975124,0.35523972178906466
1.689482470784641,1.0,0.591897233201581,0.3503423346716868
1.701168614357262,1.0,0.5878312070657508,0.3455455280003776
1.7128547579298832,1.0,0.5838206627680311,0.3408465662749032
1.7245409015025042,1.0,0.579864472410455,0.33624280636385534
1.7362270450751254,1.0,0.5759615384615384,0.3317316937869822
1.7479131886477464,1.0,0.5721107927411652,0.32731075917092445
1.7595993322203674,1.0,0.5683111954459202,0.322977614869171
1.7712854757929883,1.0,0.5645617342130066,0.3187299517375975
1.7829716193656093,1.0,0.5608614232209738,0.3145655360574563
1.7946577629382303,1.0,0.5572093023255814,0.3104822065981612
1.8063439065108513,1.0,0.5536044362292052,0.3064778718126561
1.8180300500834725,1.0,0.5500459136822773,0.30255050715857124
1.8297161936560935,1.0,0.5465328467153284,0.2986981525387607
1.8414023372287145,1.0,0.543064369900272,0.2949189098551795
1.8530884808013357,1.0,0.5396396396396396,0.2912109406704001
1.8647746243739567,1.0,0.5362578334825425,0.28757246397139025
1.8764607679465777,1.0,0.5329181494661922,0.28400175403047073
1.8881469115191987,1.0,0.5296198054818745,0.2804971383586585
1.8998330550918197,1.0,0.5263620386643234,0.27705699574686266
1.9115191986644406,1.0,0.5231441048034935,0.27367975439064857
1.9232053422370616,1.0,0.5199652777777778,0.27036389009452166
1.9348914858096828,1.0,0.5168248490077653,0.2671079245518994
1.9465776293823038,1.0,0.5137221269296741,0.2639104236971482
1.958263772954925,1.0,0.5106564364876385,0.26076999612625357
1.969949916527546,1.0,0.5076271186440677,0.25768529158287845
1.981636060100167,1.0,0.5046335299073293,0.2546549995067315
1.993322203672788,1.0,0.501675041876047,0.2516778476413334
